spotify_id,artist,track,file_path,genre,valence,arousal,colour
4NQfrmGs9iQXVQI9IpRhjM,B.B. King,The Thrill Is Gone,spotify_audio/335.mp3,blues,4.60558557510376,5.219883918762207,red
2HUZVffVPXvqnrml0gXggp,Howlin' Wolf,Smokestack Lightnin',spotify_audio/336.mp3,blues,4.954301834106445,4.825809478759766,red
2Mr1bGI2E10K7Mt1UJZ6Mw,John Lee Hooker,Boom Boom,spotify_audio/337.mp3,blues,4.716894149780273,6.125627517700195,red
4KMXlzvtC8xjLseDqDjpeU,Little Walter,My Babe,spotify_audio/338.mp3,blues,5.3710808753967285,4.996554374694824,blue
3XxBSvDZKH5YvZZjTpn6eR,Jimi Hendrix,Red House,spotify_audio/339.mp3,rock,4.626235485076904,5.134942054748535,red
3ocm1Cf1Dk1ODrdBdybh82,Albert King,Born Under A Bad Sign - Mono Mix,spotify_audio/340.mp3,blues,5.694845676422119,7.130614280700684,green
2wnjZXcAT3rCjjqxLeHjv7,Freddie King,Going Down,spotify_audio/341.mp3,blues,5.847712993621826,7.574546813964844,green
760clbeDBWmBsBLbszWuNZ,Bo Diddley,I'm A Man,spotify_audio/342.mp3,blues,4.482797622680664,6.045820236206055,red
5Oc0vLGWdEWeCqIU8zyELt,Big Mama Thornton,Hound Dog,spotify_audio/343.mp3,blues,5.231925964355469,6.12192440032959,blue
5MTsZG10E0hTvAkdioyPnw,Buddy Guy,Feels Like Rain (feat. Bonnie Raitt),spotify_audio/344.mp3,blues,4.473155498504639,3.9847822189331055,red
5x7Oxaa9EEIx9nw17CC5yW,B.B. King,Chains And Things,spotify_audio/345.mp3,blues,4.070159435272217,5.403426170349121,red
5MVMARaMoclifNmBtPu0dD,Stevie Ray Vaughan,Love Struck Baby,spotify_audio/346.mp3,blues,3.9701733589172363,4.387327671051025,red
2ROJOb98GorxStuOuZWcGd,Derek & The Dominos,Have You Ever Loved A Woman?,spotify_audio/347.mp3,blues,5.0639190673828125,5.828774452209473,red
3CBV8LLmD6YACpUR6P85Di,Fenton Robinson,Somebody Loan Me A Dime - Remastered,spotify_audio/348.mp3,blues,6.013598442077637,6.510560035705566,blue
6kucNn22HB0qb2ZPa1BrNl,Albert Collins,"Cold, Cold Feeling",spotify_audio/349.mp3,blues,5.499752998352051,5.055211544036865,blue
0h06YSqzwbAU9ZDuIvw8pk,Bonnie Raitt,Love Me Like a Man - 2008 Remaster,spotify_audio/350.mp3,blues,6.195695877075195,5.954301357269287,blue
3E0VKSvZp76kvBU2WwwBul,Taj Mahal,Leaving Trunk,spotify_audio/351.mp3,blues,5.6826348304748535,7.410595893859863,green
3YGsgJqtIWKjMjZtKLk11Z,Johnny Winter,Be Careful With a Fool,spotify_audio/352.mp3,blues,5.376145362854004,6.227797508239746,blue
2FtX5tOFUVOyjcGQiuGR8f,Buddy Guy,"Damn Right, I've Got the Blues",spotify_audio/353.mp3,blues,5.027379989624023,4.071239948272705,red
1yKah8BCP3Vgq2tPBOLKL0,Sam Maghett,All Your Love - Stereo,spotify_audio/354.mp3,blues,4.7475457191467285,5.7322258949279785,red
2bIfM0ZOF4gxK1BeqH3Djm,B.B. King,Why I Sing The Blues,spotify_audio/355.mp3,blues,5.813570022583008,6.805999755859375,blue
6f3OYG5R630tjwFIHIE7j2,The Fabulous Thunderbirds,Scratch My Back,spotify_audio/356.mp3,blues,5.014815330505371,8.117467880249023,green
1BwbJMvSMnZgSCuzw1XkDL,Freddie King,I'm Tore Down,spotify_audio/357.mp3,blues,5.898061275482178,6.885734558105469,blue
6PUabSMXmPnZna361Wwmf7,Cream,Crossroads - Live,spotify_audio/358.mp3,blues,6.004379749298096,5.971701622009277,blue
1cRTAPP2FG9h2WiYMOIVIK,Elmore James,The Sky Is Crying,spotify_audio/359.mp3,blues,4.4700727462768555,7.547679901123047,green
4Ra0IrmzAPudI6QMvNF8cg,John Lee Hooker,Boogie Chillen',spotify_audio/360.mp3,blues,5.686978340148926,5.997237205505371,blue
1HRx7dciQYCv76XvbBDAGM,Albert Collins,T-Bone Shuffle,spotify_audio/361.mp3,blues,5.393102645874023,7.302395343780518,green
,Champion Jack Dupree,Junker's Blues,spotify_audio/362.mp3,blues,3.9291977882385254,6.752665042877197,green
1TRIYxcVJYPki5AX2hZzZT,Luther Allison,Bad News Is Coming,spotify_audio/363.mp3,blues,6.035901069641113,5.790033340454102,blue
0RTjFVHvqjTdpX2NawwyXI,Freddie King,Stumble,spotify_audio/364.mp3,blues,5.154626846313477,6.999356746673584,green
1cXc92MX9kFjMrrDsvdf9w,Koko Taylor,Wang Dang Doodle,spotify_audio/365.mp3,blues,4.610387325286865,4.3011908531188965,red
0WvSYVnEXD7QLa5pDJ920S,Albert King,Crosscut Saw - Mono Mix,spotify_audio/366.mp3,blues,5.577729225158691,6.549598217010498,blue
36ccrof5DFicLrejE4hEye,Jimmy Rogers,Walking By Myself,spotify_audio/367.mp3,blues,5.746473789215088,6.014299392700195,blue
3gg0xEc2b4eEbYySLmfFU1,T-Bone Walker,Mean Old World,spotify_audio/368.mp3,blues,4.6591033935546875,6.167844295501709,red
7eVr2GN82f4tJQ8qj4vtju,Allman Brothers Band,Trouble No More,spotify_audio/369.mp3,blues,6.1604390144348145,5.550043106079102,blue
2PcbVKT28p9mOlWBDL371J,Willie Dixon,I Can't Quit You Baby,spotify_audio/370.mp3,blues,3.8171699047088623,5.222559452056885,red
2r6Ve8kNEzqg3u45UL0muX,Professor Longhair,Big Chief - Remastered,spotify_audio/371.mp3,blues,6.2195563316345215,7.29413366317749,blue
0FlwhvrncUKrEAhzunmCKm,Noah Kahan,Forever,spotify_audio/372.mp3,pop,3.718846559524536,4.521439075469971,red
2EBtLxQSV8EHpk4gHoMnl3,Lizzy McAlpine,Older,spotify_audio/373.mp3,pop,3.491753578186035,3.6238861083984375,red
,Maggie Rogers,Don't Forget Me,spotify_audio/374.mp3,pop,5.906122207641602,4.889218807220459,blue
2hPGwgrohMaMbEvjtNrw0G,Wyatt Flores,Milwaukee,spotify_audio/375.mp3,rock,4.234611511230469,5.141992568969727,red
